"L1","L2","L3","L4","LEAF_YN","NODE_STATE","POLICY_CLASS","PRIMARY_DOMAIN","FACET_NOTES","SYNONYM_NOTES","OWNER_DECISION_REQUIRED","PROFESSIONAL_REVIEW_REQUIRED","SOURCE_NOTES"
"Spor & Outdoor","Fitness & Kondisyon","Kardiyo Cihazları","Eliptik & Kürek Cihazları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Fitness & Kondisyon","Direnç & Esneklik Ekipmanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Fitness & Kondisyon","Atlama İpi & Kondisyon Aksesuarları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Takım Sporları","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Takım Sporları","Futbol Ekipmanları","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Takım Sporları","Futbol Ekipmanları","Futbol Topları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Takım Sporları","Futbol Ekipmanları","Kale & Antrenman Ekipmanları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Takım Sporları","Futbol Ekipmanları","Kaleci Ekipmanları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Takım Sporları","Basketbol Ekipmanları","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Takım Sporları","Basketbol Ekipmanları","Basketbol Topları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Takım Sporları","Basketbol Ekipmanları","Pota & Basketbol Aksesuarları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Takım Sporları","Voleybol Ekipmanları","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Takım Sporları","Voleybol Ekipmanları","Voleybol Topları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Takım Sporları","Voleybol Ekipmanları","File & Voleybol Aksesuarları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Takım Sporları","Hentbol & Diğer Takım Sporları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Raket Sporları","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Raket Sporları","Tenis Ekipmanları","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Raket Sporları","Tenis Ekipmanları","Tenis Raketleri","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Raket Sporları","Tenis Ekipmanları","Tenis Topları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Raket Sporları","Tenis Ekipmanları","Tenis Filesi & Aksesuarları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Raket Sporları","Masa Tenisi Ekipmanları","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Raket Sporları","Masa Tenisi Ekipmanları","Masa Tenisi Raketleri","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Raket Sporları","Masa Tenisi Ekipmanları","Masa Tenisi Topları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Raket Sporları","Masa Tenisi Ekipmanları","Masa & File Sistemleri","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Raket Sporları","Badminton Ekipmanları","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Raket Sporları","Badminton Ekipmanları","Badminton Raketleri","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Raket Sporları","Badminton Ekipmanları","Badminton Topu & Fileleri","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Raket Sporları","Squash Ekipmanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Raket Sporları","Padel Ekipmanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bireysel Sporlar & Jimnastik","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bireysel Sporlar & Jimnastik","Atletizm Ekipmanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bireysel Sporlar & Jimnastik","Jimnastik Ekipmanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bireysel Sporlar & Jimnastik","Yoga & Pilates Ekipmanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bireysel Sporlar & Jimnastik","Dart Ekipmanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bireysel Sporlar & Jimnastik","Okçuluk & Hedef Sporları Ekipmanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bireysel Sporlar & Jimnastik","Paten & Kaykay","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Dövüş Sporları","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Dövüş Sporları","Boks Ekipmanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Dövüş Sporları","Kickboks & MMA Ekipmanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Dövüş Sporları","Dövüş Sporu Koruyucuları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Dövüş Sporları","Kum Torbası & Antrenman Hedefleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Dövüş Sporları","Dövüş Sporu Minderleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Outdoor, Kamp & Trekking","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Outdoor, Kamp & Trekking","Kamp Barınakları","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Outdoor, Kamp & Trekking","Kamp Barınakları","Çadırlar","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Outdoor, Kamp & Trekking","Kamp Barınakları","Tarp & Gölgelikler","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Outdoor, Kamp & Trekking","Uyku Sistemleri","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Outdoor, Kamp & Trekking","Uyku Sistemleri","Uyku Tulumları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Outdoor, Kamp & Trekking","Uyku Sistemleri","Kamp Matları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Outdoor, Kamp & Trekking","Kamp Mobilyaları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Outdoor, Kamp & Trekking","Kamp Ocağı & Outdoor Pişirme Ekipmanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Outdoor, Kamp & Trekking","Trekking & Yürüyüş Ekipmanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Outdoor, Kamp & Trekking","Outdoor Aydınlatma Ekipmanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Outdoor, Kamp & Trekking","Tırmanış & Dağcılık Ekipmanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Outdoor, Kamp & Trekking","Teknik Hidrasyon & Taşıma Sistemleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bisiklet","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bisiklet","Bisikletler","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bisiklet","Bisikletler","Dağ Bisikletleri","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bisiklet","Bisikletler","Yol Bisikletleri","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bisiklet","Bisikletler","Şehir & Tur Bisikletleri","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bisiklet","Bisikletler","Çocuk Bisikletleri","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bisiklet","Bisiklet Parçaları","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bisiklet","Bisiklet Parçaları","Aktarma Organları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bisiklet","Bisiklet Parçaları","Fren Parçaları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bisiklet","Bisiklet Parçaları","Jant, Lastik & Tekerlek Parçaları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bisiklet","Bisiklet Parçaları","Gidon, Sele & Kontrol Parçaları","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bisiklet","Bisiklet Kaskı & Koruyucuları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bisiklet","Bisiklet Kilidi & Güvenlik Ürünleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bisiklet","Pompa, Bakım & Sürüş Aksesuarları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Bisiklet","Bisiklete Monte Çanta & Taşıyıcılar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Su Sporları","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
"Spor & Outdoor","Su Sporları","Yüzme Ekipmanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Spor & Outdoor","activity; level; size; load; terrain; season; compatibility; certification remain facets","See Spor & Outdoor candidate controlled synonym registry","YES","YES","Batch 02 source proposal; finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A"
