"TERM_ID","TERM","TERM_TYPE","EXPECTED_L1","EXPECTED_L2","CANONICAL_NODE_STATE","AMBIGUOUS","ALTERNATIVE_DOMAIN","NOTES"
"TERM-000996","Hazır Okuma Gözlükleri","CANONICAL_CATEGORY_NAME","Gözlük & Optik","Hazır Okuma Gözlükleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-000997","okuma gözlüğü","SEARCH_SYNONYM","Gözlük & Optik","Hazır Okuma Gözlükleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000998","yakın gözlüğü","SEARCH_SYNONYM","Gözlük & Optik","Hazır Okuma Gözlükleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-000999","ready reader","ENGLISH_LOANWORD","Gözlük & Optik","Hazır Okuma Gözlükleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001000","Hazır Okuma Gözlük","COLLOQUIAL_TURKISH_TERM","Gözlük & Optik","Hazır Okuma Gözlükleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001001","Gözlük Camları","CANONICAL_CATEGORY_NAME","Gözlük & Optik","Gözlük Camları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001002","optik cam","SEARCH_SYNONYM","Gözlük & Optik","Gözlük Camları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001003","numaralı cam","SEARCH_SYNONYM","Gözlük & Optik","Gözlük Camları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001004","reçeteli gözlük camı","COLLOQUIAL_TURKISH_TERM","Gözlük & Optik","Gözlük Camları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001005","Gözlük Cam","COLLOQUIAL_TURKISH_TERM","Gözlük & Optik","Gözlük Camları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001006","Kontakt Lensler","CANONICAL_CATEGORY_NAME","Gözlük & Optik","Kontakt Lensler","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001007","lens","SEARCH_SYNONYM","Gözlük & Optik","Kontakt Lensler","PROPOSED_FOR_OWNER_REVIEW","YES","Gözlük & Optik / Elektronik → Fotoğraf & Kamera","Controlled discovery term; does not change taxonomy ownership."
"TERM-001008","kontak lens","SEARCH_SYNONYM","Gözlük & Optik","Kontakt Lensler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001009","contact lens","ENGLISH_LOANWORD","Gözlük & Optik","Kontakt Lensler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001010","renkli lens","COLLOQUIAL_TURKISH_TERM","Gözlük & Optik","Kontakt Lensler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001011","Kontakt Lens Bakım Ürünleri","CANONICAL_CATEGORY_NAME","Gözlük & Optik","Kontakt Lens Bakım Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001012","lens solüsyonu","SEARCH_SYNONYM","Gözlük & Optik","Kontakt Lens Bakım Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001013","lens suyu","SEARCH_SYNONYM","Gözlük & Optik","Kontakt Lens Bakım Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001014","lens temizleme","COLLOQUIAL_TURKISH_TERM","Gözlük & Optik","Kontakt Lens Bakım Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001015","lens kabı","COLLOQUIAL_TURKISH_TERM","Gözlük & Optik","Kontakt Lens Bakım Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001016","Gözlük & Optik Aksesuarları","CANONICAL_CATEGORY_NAME","Gözlük & Optik","Gözlük & Optik Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001017","gözlük kılıfı","SEARCH_SYNONYM","Gözlük & Optik","Gözlük & Optik Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001018","gözlük bezi","SEARCH_SYNONYM","Gözlük & Optik","Gözlük & Optik Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001019","gözlük zinciri","COLLOQUIAL_TURKISH_TERM","Gözlük & Optik","Gözlük & Optik Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001020","burun pedi","COLLOQUIAL_TURKISH_TERM","Gözlük & Optik","Gözlük & Optik Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001021","Klasik Kol Saatleri","CANONICAL_CATEGORY_NAME","Saat & Takı","Klasik Kol Saatleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001022","kol saati","SEARCH_SYNONYM","Saat & Takı","Klasik Kol Saatleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001023","klasik saat","SEARCH_SYNONYM","Saat & Takı","Klasik Kol Saatleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001024","analog saat","COLLOQUIAL_TURKISH_TERM","Saat & Takı","Klasik Kol Saatleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001025","quartz saat","COLLOQUIAL_TURKISH_TERM","Saat & Takı","Klasik Kol Saatleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001026","Cep Saatleri","CANONICAL_CATEGORY_NAME","Saat & Takı","Cep Saatleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001027","köstekli saat","SEARCH_SYNONYM","Saat & Takı","Cep Saatleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001028","pocket watch","ENGLISH_LOANWORD","Saat & Takı","Cep Saatleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001029","kapaklı cep saati","COLLOQUIAL_TURKISH_TERM","Saat & Takı","Cep Saatleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001030","Cep Saat","COLLOQUIAL_TURKISH_TERM","Saat & Takı","Cep Saatleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001031","Saat Kayışları & Aksesuarları","CANONICAL_CATEGORY_NAME","Saat & Takı","Saat Kayışları & Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001032","saat kordonu","SEARCH_SYNONYM","Saat & Takı","Saat Kayışları & Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001033","kayış","SEARCH_SYNONYM","Saat & Takı","Saat Kayışları & Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001034","saat kutusu","COLLOQUIAL_TURKISH_TERM","Saat & Takı","Saat Kayışları & Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001035","watch winder","ENGLISH_LOANWORD","Saat & Takı","Saat Kayışları & Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001036","Kolyeler & Takı Uçları","CANONICAL_CATEGORY_NAME","Saat & Takı","Kolyeler & Takı Uçları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001037","kolye","SEARCH_SYNONYM","Saat & Takı","Kolyeler & Takı Uçları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001038","zincir","SEARCH_SYNONYM","Saat & Takı","Kolyeler & Takı Uçları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001039","choker","COLLOQUIAL_TURKISH_TERM","Saat & Takı","Kolyeler & Takı Uçları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001040","pendant","COLLOQUIAL_TURKISH_TERM","Saat & Takı","Kolyeler & Takı Uçları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001041","Küpeler","CANONICAL_CATEGORY_NAME","Saat & Takı","Küpeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001042","küpe","SEARCH_SYNONYM","Saat & Takı","Küpeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001043","ear cuff","ENGLISH_LOANWORD","Saat & Takı","Küpeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001044","halka küpe","COLLOQUIAL_TURKISH_TERM","Saat & Takı","Küpeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001045","stud küpe","ENGLISH_LOANWORD","Saat & Takı","Küpeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001046","Yüzükler","CANONICAL_CATEGORY_NAME","Saat & Takı","Yüzükler","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001047","yüzük","SEARCH_SYNONYM","Saat & Takı","Yüzükler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001048","alyans","SEARCH_SYNONYM","Saat & Takı","Yüzükler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001049","tektaş","COLLOQUIAL_TURKISH_TERM","Saat & Takı","Yüzükler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001050","mühür yüzük","COLLOQUIAL_TURKISH_TERM","Saat & Takı","Yüzükler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001051","Bileklik, Bilezik & Halhallar","CANONICAL_CATEGORY_NAME","Saat & Takı","Bileklik, Bilezik & Halhallar","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001052","bileklik","SEARCH_SYNONYM","Saat & Takı","Bileklik, Bilezik & Halhallar","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001053","bilezik","SEARCH_SYNONYM","Saat & Takı","Bileklik, Bilezik & Halhallar","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001054","halhal","COLLOQUIAL_TURKISH_TERM","Saat & Takı","Bileklik, Bilezik & Halhallar","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001055","charm bracelet","ENGLISH_LOANWORD","Saat & Takı","Bileklik, Bilezik & Halhallar","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001056","Broş & Giyim Takıları","CANONICAL_CATEGORY_NAME","Saat & Takı","Broş & Giyim Takıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001057","broş","SEARCH_SYNONYM","Saat & Takı","Broş & Giyim Takıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001058","rozet","SEARCH_SYNONYM","Saat & Takı","Broş & Giyim Takıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001059","lapel pin","ENGLISH_LOANWORD","Saat & Takı","Broş & Giyim Takıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001060","kol düğmesi","COLLOQUIAL_TURKISH_TERM","Saat & Takı","Broş & Giyim Takıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001061","Vücut Takıları","CANONICAL_CATEGORY_NAME","Saat & Takı","Vücut Takıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001062","piercing","SEARCH_SYNONYM","Saat & Takı","Vücut Takıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001063","body jewelry","ENGLISH_LOANWORD","Saat & Takı","Vücut Takıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001064","burun/göbek/kaş takısı","COLLOQUIAL_TURKISH_TERM","Saat & Takı","Vücut Takıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001065","Vücut Takı","COLLOQUIAL_TURKISH_TERM","Saat & Takı","Vücut Takıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001066","Takı Aksesuarları & Saklama","CANONICAL_CATEGORY_NAME","Saat & Takı","Takı Aksesuarları & Saklama","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001067","takı kutusu","SEARCH_SYNONYM","Saat & Takı","Takı Aksesuarları & Saklama","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001068","mücevher kutusu","SEARCH_SYNONYM","Saat & Takı","Takı Aksesuarları & Saklama","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001069","takı standı","COLLOQUIAL_TURKISH_TERM","Saat & Takı","Takı Aksesuarları & Saklama","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001070","organizer","ENGLISH_LOANWORD","Saat & Takı","Takı Aksesuarları & Saklama","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001071","Takı Yapım Malzemeleri","CANONICAL_CATEGORY_NAME","Saat & Takı","Takı Yapım Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001072","boncuk","SEARCH_SYNONYM","Saat & Takı","Takı Yapım Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001073","takı teli","SEARCH_SYNONYM","Saat & Takı","Takı Yapım Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001074","kapama","COLLOQUIAL_TURKISH_TERM","Saat & Takı","Takı Yapım Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001075","takı aparatı","COLLOQUIAL_TURKISH_TERM","Saat & Takı","Takı Yapım Malzemeleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001076","İlk Yardım & Yara Bakımı","CANONICAL_CATEGORY_NAME","Sağlık & Medikal","İlk Yardım & Yara Bakımı","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001077","ilk yardım","SEARCH_SYNONYM","Sağlık & Medikal","İlk Yardım & Yara Bakımı","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001078","pansuman","SEARCH_SYNONYM","Sağlık & Medikal","İlk Yardım & Yara Bakımı","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001079","yara bakım","COLLOQUIAL_TURKISH_TERM","Sağlık & Medikal","İlk Yardım & Yara Bakımı","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001080","bandaj","COLLOQUIAL_TURKISH_TERM","Sağlık & Medikal","İlk Yardım & Yara Bakımı","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001081","Evde Sağlık Ölçüm Cihazları","CANONICAL_CATEGORY_NAME","Sağlık & Medikal","Evde Sağlık Ölçüm Cihazları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001082","tansiyon aleti","SEARCH_SYNONYM","Sağlık & Medikal","Evde Sağlık Ölçüm Cihazları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001083","ateş ölçer","SEARCH_SYNONYM","Sağlık & Medikal","Evde Sağlık Ölçüm Cihazları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001084","oksimetre","COLLOQUIAL_TURKISH_TERM","Sağlık & Medikal","Evde Sağlık Ölçüm Cihazları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001085","şeker ölçüm","COLLOQUIAL_TURKISH_TERM","Sağlık & Medikal","Evde Sağlık Ölçüm Cihazları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001086","Ortopedik Destekler & Kompresyon","CANONICAL_CATEGORY_NAME","Sağlık & Medikal","Ortopedik Destekler & Kompresyon","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001087","dizlik","SEARCH_SYNONYM","Sağlık & Medikal","Ortopedik Destekler & Kompresyon","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001088","bileklik","SEARCH_SYNONYM","Sağlık & Medikal","Ortopedik Destekler & Kompresyon","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001089","korse","COLLOQUIAL_TURKISH_TERM","Sağlık & Medikal","Ortopedik Destekler & Kompresyon","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001090","atel","COLLOQUIAL_TURKISH_TERM","Sağlık & Medikal","Ortopedik Destekler & Kompresyon","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001091","Hareket & Mobilite Yardımcıları","CANONICAL_CATEGORY_NAME","Sağlık & Medikal","Hareket & Mobilite Yardımcıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001092","tekerlekli sandalye","SEARCH_SYNONYM","Sağlık & Medikal","Hareket & Mobilite Yardımcıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001093","yürüteç","SEARCH_SYNONYM","Sağlık & Medikal","Hareket & Mobilite Yardımcıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001094","rollator","ENGLISH_LOANWORD","Sağlık & Medikal","Hareket & Mobilite Yardımcıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001095","baston","COLLOQUIAL_TURKISH_TERM","Sağlık & Medikal","Hareket & Mobilite Yardımcıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001096","Rehabilitasyon & Fizik Tedavi Ürünleri","CANONICAL_CATEGORY_NAME","Sağlık & Medikal","Rehabilitasyon & Fizik Tedavi Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001097","fizik tedavi","SEARCH_SYNONYM","Sağlık & Medikal","Rehabilitasyon & Fizik Tedavi Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001098","rehabilitasyon","SEARCH_SYNONYM","Sağlık & Medikal","Rehabilitasyon & Fizik Tedavi Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001099","TENS","COMMON_ABBREVIATION","Sağlık & Medikal","Rehabilitasyon & Fizik Tedavi Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001100","EMS","COMMON_ABBREVIATION","Sağlık & Medikal","Rehabilitasyon & Fizik Tedavi Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001101","Solunum & Evde Bakım Cihazları","CANONICAL_CATEGORY_NAME","Sağlık & Medikal","Solunum & Evde Bakım Cihazları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001102","nebulizatör","SEARCH_SYNONYM","Sağlık & Medikal","Solunum & Evde Bakım Cihazları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001103","aspiratör","SEARCH_SYNONYM","Sağlık & Medikal","Solunum & Evde Bakım Cihazları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001104","oksijen cihazı","COLLOQUIAL_TURKISH_TERM","Sağlık & Medikal","Solunum & Evde Bakım Cihazları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001105","CPAP","COMMON_ABBREVIATION","Sağlık & Medikal","Solunum & Evde Bakım Cihazları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001106","Medikal Sarf & Hasta Bakım Ürünleri","CANONICAL_CATEGORY_NAME","Sağlık & Medikal","Medikal Sarf & Hasta Bakım Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001107","medikal sarf","SEARCH_SYNONYM","Sağlık & Medikal","Medikal Sarf & Hasta Bakım Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001108","hasta bakım","SEARCH_SYNONYM","Sağlık & Medikal","Medikal Sarf & Hasta Bakım Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001109","bakım örtüsü","COLLOQUIAL_TURKISH_TERM","Sağlık & Medikal","Medikal Sarf & Hasta Bakım Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001110","ostomi","COLLOQUIAL_TURKISH_TERM","Sağlık & Medikal","Medikal Sarf & Hasta Bakım Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001111","Kişisel Koruyucu Medikal Ürünler","CANONICAL_CATEGORY_NAME","Sağlık & Medikal","Kişisel Koruyucu Medikal Ürünler","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001112","medikal maske","SEARCH_SYNONYM","Sağlık & Medikal","Kişisel Koruyucu Medikal Ürünler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001113","respiratör","SEARCH_SYNONYM","Sağlık & Medikal","Kişisel Koruyucu Medikal Ürünler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001114","muayene eldiveni","COLLOQUIAL_TURKISH_TERM","Sağlık & Medikal","Kişisel Koruyucu Medikal Ürünler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001115","önlük","COLLOQUIAL_TURKISH_TERM","Sağlık & Medikal","Kişisel Koruyucu Medikal Ürünler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001116","Günlük Yaşam & Erişilebilirlik Yardımcıları","CANONICAL_CATEGORY_NAME","Sağlık & Medikal","Günlük Yaşam & Erişilebilirlik Yardımcıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001117","erişilebilirlik","SEARCH_SYNONYM","Sağlık & Medikal","Günlük Yaşam & Erişilebilirlik Yardımcıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001118","banyo oturağı","SEARCH_SYNONYM","Sağlık & Medikal","Günlük Yaşam & Erişilebilirlik Yardımcıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001119","tuvalet yükseltici","COLLOQUIAL_TURKISH_TERM","Sağlık & Medikal","Günlük Yaşam & Erişilebilirlik Yardımcıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001120","transfer","COLLOQUIAL_TURKISH_TERM","Sağlık & Medikal","Günlük Yaşam & Erişilebilirlik Yardımcıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001121","Canlı Saksı Bitkileri","CANONICAL_CATEGORY_NAME","Çiçek & Bahçe","Canlı Saksı Bitkileri","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001122","canlı çiçek","SEARCH_SYNONYM","Çiçek & Bahçe","Canlı Saksı Bitkileri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001123","salon bitkisi","SEARCH_SYNONYM","Çiçek & Bahçe","Canlı Saksı Bitkileri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001124","balkon bitkisi","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Canlı Saksı Bitkileri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001125","saksı çiçeği","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Canlı Saksı Bitkileri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001126","Kesme Çiçek & Fiziksel Aranjmanlar","CANONICAL_CATEGORY_NAME","Çiçek & Bahçe","Kesme Çiçek & Fiziksel Aranjmanlar","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001127","buket","SEARCH_SYNONYM","Çiçek & Bahçe","Kesme Çiçek & Fiziksel Aranjmanlar","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
